work_year,experience_level,job_title,salary_in_usd,company_location,job_category,title_enc,country_enc,level_enc,category_enc
2022,Senior,Data Scientist,47280,Spain,Data Science and AI,52,70,3,3
2022,Senior,Data Scientist,37824,Spain,Data Science and AI,52,70,3,3
2022,Executive,Head of Data,205000,United States,Executive and Management,66,80,1,6
2022,Executive,Head of Data,160000,United States,Executive and Management,66,80,1,6
2022,Senior,Data Analyst,169000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,110600,United States,Analytics and BI,30,80,3,0
2022,Entry-level,Data Engineer,61566,United Kingdom,Data Engineering,39,79,0,2
2022,Entry-level,Data Engineer,49253,United Kingdom,Data Engineering,39,79,0,2
2022,Senior,Data Engineer,160000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,130000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Scientist,245000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,180000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Engineer,135000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,100000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,220000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,150000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Scientist,198440,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,144000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Engineer,240000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,170000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Scientist,198440,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,144000,United States,Data Science and AI,52,80,3,3
2022,Mid-level,Data Analyst,150000,United States,Analytics and BI,30,80,2,0
2022,Mid-level,Data Analyst,100000,United States,Analytics and BI,30,80,2,0
2022,Senior,Data Analyst,120000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,95000,United States,Analytics and BI,30,80,3,0
2022,Mid-level,Data Scientist,57872,United Kingdom,Data Science and AI,52,79,2,3
2022,Entry-level,Data Analyst,64000,United States,Analytics and BI,30,80,0,0
2022,Entry-level,Data Scientist,39925,France,Data Science and AI,52,24,0,3
2022,Senior,Machine Learning Engineer,187200,Canada,Data Science and AI,75,11,3,3
2022,Senior,Machine Learning Engineer,116100,Canada,Data Science and AI,75,11,3,3
2022,Senior,Data Analyst,150000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,127000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Engineer,275000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,166000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Scientist,159699,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,138938,United States,Data Science and AI,52,80,3,3
2022,Entry-level,BI Analyst,76000,United States,Analytics and BI,13,80,0,0
2022,Senior,Data Analyst,166700,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,119000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,130000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,100000,United States,Analytics and BI,30,80,3,0
2022,Senior,Analytics Engineer,103432,United Kingdom,Analytics and BI,7,79,3,0
2022,Senior,Analytics Engineer,92350,United Kingdom,Analytics and BI,7,79,3,0
2022,Senior,Data Analyst,80000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,52500,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Engineer,236000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Engineer,182000,United States,Data Engineering,39,80,3,2
2022,Senior,Data Scientist,180000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,140000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,225000,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Scientist,156400,United States,Data Science and AI,52,80,3,3
2022,Senior,Data Analyst,135000,United States,Analytics and BI,30,80,3,0
2022,Senior,Data Analyst,100000,United States,Analytics and BI,30,80,3,0
2022,Senior,Machine Learning Engineer,204500,United States,Data Science and AI,75,80,3,3
2022,Senior,Machine Learning Engineer,142200,United States,Data Science and AI,75,80,3,3
2022,Mid-level,Research Engineer,240000,United States,Research and Science,97,80,2,9
2022,Entry-level,Data Analyst,125404,United States,Analytics and BI,30,80,0,0
2022,Senior,Data Engineer,300000,United States,Data Engineering,39,80,3,2
